Date_Time,Date,Time,HOBO_Number,Tank_ID,Treatment,Temperature_C,Host Connect,EOF
3/22/2019 4:00,3/22/2019,4:00,20523487,105,warming,11.67, , 
3/22/2019 19:00,3/22/2019,19:00,20523487,105,warming,11.62, , 
3/22/2019 16:00,3/22/2019,16:00,20523487,105,warming,11.54, , 
3/22/2019 15:00,3/22/2019,15:00,20523487,105,warming,11.49, , 
3/22/2019 5:00,3/22/2019,5:00,20523487,105,warming,11.15, , 
3/22/2019 14:00,3/22/2019,14:00,20523487,105,warming,11.15, , 
3/22/2019 20:00,3/22/2019,20:00,20523487,105,warming,11.02, , 
3/22/2019 6:00,3/22/2019,6:00,20523487,105,warming,10.77, , 
3/22/2019 21:00,3/22/2019,21:00,20523487,105,warming,10.59, , 
3/22/2019 7:00,3/22/2019,7:00,20523487,105,warming,10.34, , 
3/22/2019 13:00,3/22/2019,13:00,20523487,105,warming,10.25, , 
3/22/2019 22:00,3/22/2019,22:00,20523487,105,warming,10.16, , 
3/22/2019 8:00,3/22/2019,8:00,20523487,105,warming,9.91, , 
3/22/2019 23:00,3/22/2019,23:00,20523487,105,warming,9.74, , 
3/22/2019 12:00,3/22/2019,12:00,20523487,105,warming,9.65, , 
3/22/2019 9:00,3/22/2019,9:00,20523487,105,warming,9.56, , 
3/22/2019 11:00,3/22/2019,11:00,20523487,105,warming,9.35, , 
3/22/2019 10:00,3/22/2019,10:00,20523487,105,warming,9.26, , 
3/23/2019 18:00,3/23/2019,18:00,20523487,105,warming,16.21, , 
3/23/2019 19:00,3/23/2019,19:00,20523487,105,warming,15.96, , 
3/23/2019 17:00,3/23/2019,17:00,20523487,105,warming,15.78, , 
3/23/2019 16:00,3/23/2019,16:00,20523487,105,warming,15.01, , 
3/23/2019 20:00,3/23/2019,20:00,20523487,105,warming,14.58, , 
3/23/2019 21:00,3/23/2019,21:00,20523487,105,warming,14.15, , 
3/23/2019 22:00,3/23/2019,22:00,20523487,105,warming,13.73, , 
3/23/2019 15:00,3/23/2019,15:00,20523487,105,warming,13.25, , 
3/23/2019 23:00,3/23/2019,23:00,20523487,105,warming,13.25, , 
3/23/2019 14:00,3/23/2019,14:00,20523487,105,warming,12.74, , 
3/23/2019 13:00,3/23/2019,13:00,20523487,105,warming,11.28, , 
3/23/2019 12:00,3/23/2019,12:00,20523487,105,warming,9.82, , 
3/23/2019 0:00,3/23/2019,0:00,20523487,105,warming,9.31, , 
3/23/2019 1:00,3/23/2019,1:00,20523487,105,warming,8.92, , 
3/23/2019 2:00,3/23/2019,2:00,20523487,105,warming,8.58, , 
3/23/2019 11:00,3/23/2019,11:00,20523487,105,warming,8.28, , 
3/23/2019 3:00,3/23/2019,3:00,20523487,105,warming,8.19, , 
3/23/2019 4:00,3/23/2019,4:00,20523487,105,warming,7.98, , 
3/23/2019 5:00,3/23/2019,5:00,20523487,105,warming,7.59, , 
3/23/2019 6:00,3/23/2019,6:00,20523487,105,warming,7.29, , 
3/23/2019 10:00,3/23/2019,10:00,20523487,105,warming,7.2, , 
3/23/2019 7:00,3/23/2019,7:00,20523487,105,warming,6.86, , 
3/23/2019 9:00,3/23/2019,9:00,20523487,105,warming,6.52, , 
3/23/2019 8:00,3/23/2019,8:00,20523487,105,warming,6.43, , 
3/24/2019 18:00,3/24/2019,18:00,20523487,105,warming,19.73, , 
3/24/2019 17:00,3/24/2019,17:00,20523487,105,warming,19.39, , 
3/24/2019 16:00,3/24/2019,16:00,20523487,105,warming,18.79, , 
3/24/2019 19:00,3/24/2019,19:00,20523487,105,warming,18.44, , 
3/24/2019 20:00,3/24/2019,20:00,20523487,105,warming,17.93, , 
3/24/2019 21:00,3/24/2019,21:00,20523487,105,warming,17.54, , 
3/24/2019 15:00,3/24/2019,15:00,20523487,105,warming,17.46, , 
3/24/2019 22:00,3/24/2019,22:00,20523487,105,warming,17.2, , 
3/24/2019 23:00,3/24/2019,23:00,20523487,105,warming,16.9, , 
3/24/2019 14:00,3/24/2019,14:00,20523487,105,warming,16.81, , 
3/24/2019 13:00,3/24/2019,13:00,20523487,105,warming,15.36, , 
3/24/2019 12:00,3/24/2019,12:00,20523487,105,warming,13.9, , 
3/24/2019 0:00,3/24/2019,0:00,20523487,105,warming,12.82, , 
3/24/2019 11:00,3/24/2019,11:00,20523487,105,warming,12.4, , 
3/24/2019 1:00,3/24/2019,1:00,20523487,105,warming,12.35, , 
3/24/2019 2:00,3/24/2019,2:00,20523487,105,warming,11.92, , 
3/24/2019 3:00,3/24/2019,3:00,20523487,105,warming,11.49, , 
3/24/2019 4:00,3/24/2019,4:00,20523487,105,warming,11.07, , 
3/24/2019 10:00,3/24/2019,10:00,20523487,105,warming,11.07, , 
3/24/2019 5:00,3/24/2019,5:00,20523487,105,warming,10.68, , 
3/24/2019 6:00,3/24/2019,6:00,20523487,105,warming,10.29, , 
3/24/2019 9:00,3/24/2019,9:00,20523487,105,warming,9.95, , 
3/24/2019 7:00,3/24/2019,7:00,20523487,105,warming,9.91, , 
3/24/2019 8:00,3/24/2019,8:00,20523487,105,warming,9.65, , 
3/25/2019 0:00,3/25/2019,0:00,20523487,105,warming,16.6, , 
3/25/2019 1:00,3/25/2019,1:00,20523487,105,warming,16.3, , 
3/25/2019 16:00,3/25/2019,16:00,20523487,105,warming,16.08, , 
3/25/2019 17:00,3/25/2019,17:00,20523487,105,warming,16.08, , 
3/25/2019 18:00,3/25/2019,18:00,20523487,105,warming,16.04, , 
3/25/2019 2:00,3/25/2019,2:00,20523487,105,warming,15.96, , 
3/25/2019 19:00,3/25/2019,19:00,20523487,105,warming,15.91, , 
3/25/2019 15:00,3/25/2019,15:00,20523487,105,warming,15.83, , 
3/25/2019 13:00,3/25/2019,13:00,20523487,105,warming,15.78, , 
3/25/2019 21:00,3/25/2019,21:00,20523487,105,warming,15.78, , 
3/25/2019 20:00,3/25/2019,20:00,20523487,105,warming,15.74, , 
3/25/2019 14:00,3/25/2019,14:00,20523487,105,warming,15.66, , 
3/25/2019 22:00,3/25/2019,22:00,20523487,105,warming,15.66, , 
3/25/2019 3:00,3/25/2019,3:00,20523487,105,warming,15.61, , 
3/25/2019 23:00,3/25/2019,23:00,20523487,105,warming,15.61, , 
3/25/2019 12:00,3/25/2019,12:00,20523487,105,warming,15.48, , 
3/25/2019 4:00,3/25/2019,4:00,20523487,105,warming,15.31, , 
3/25/2019 11:00,3/25/2019,11:00,20523487,105,warming,15.1, , 
3/25/2019 5:00,3/25/2019,5:00,20523487,105,warming,15.01, , 
3/25/2019 10:00,3/25/2019,10:00,20523487,105,warming,14.75, , 
3/25/2019 6:00,3/25/2019,6:00,20523487,105,warming,14.71, , 
3/25/2019 7:00,3/25/2019,7:00,20523487,105,warming,14.33, , 
3/25/2019 9:00,3/25/2019,9:00,20523487,105,warming,14.11, , 
3/25/2019 8:00,3/25/2019,8:00,20523487,105,warming,14.03, , 
3/26/2019 18:00,3/26/2019,18:00,20523487,105,warming,17.29, , 
3/26/2019 19:00,3/26/2019,19:00,20523487,105,warming,16.73, , 
3/26/2019 17:00,3/26/2019,17:00,20523487,105,warming,16.56, , 
3/26/2019 20:00,3/26/2019,20:00,20523487,105,warming,16.26, , 
3/26/2019 16:00,3/26/2019,16:00,20523487,105,warming,16.21, , 
3/26/2019 15:00,3/26/2019,15:00,20523487,105,warming,16, , 
3/26/2019 21:00,3/26/2019,21:00,20523487,105,warming,15.87, , 
3/26/2019 1:00,3/26/2019,1:00,20523487,105,warming,15.57, , 
3/26/2019 0:00,3/26/2019,0:00,20523487,105,warming,15.53, , 
3/26/2019 2:00,3/26/2019,2:00,20523487,105,warming,15.48, , 
3/26/2019 22:00,3/26/2019,22:00,20523487,105,warming,15.48, , 
3/26/2019 3:00,3/26/2019,3:00,20523487,105,warming,15.44, , 
3/26/2019 4:00,3/26/2019,4:00,20523487,105,warming,15.36, , 
3/26/2019 5:00,3/26/2019,5:00,20523487,105,warming,15.18, , 
3/26/2019 6:00,3/26/2019,6:00,20523487,105,warming,15.14, , 
3/26/2019 23:00,3/26/2019,23:00,20523487,105,warming,15.01, , 
3/26/2019 7:00,3/26/2019,7:00,20523487,105,warming,14.84, , 
3/26/2019 8:00,3/26/2019,8:00,20523487,105,warming,14.63, , 
3/26/2019 14:00,3/26/2019,14:00,20523487,105,warming,14.5, , 
3/26/2019 9:00,3/26/2019,9:00,20523487,105,warming,14.41, , 
3/26/2019 10:00,3/26/2019,10:00,20523487,105,warming,14.33, , 
3/26/2019 11:00,3/26/2019,11:00,20523487,105,warming,14.28, , 
3/26/2019 13:00,3/26/2019,13:00,20523487,105,warming,14.24, , 
3/26/2019 12:00,3/26/2019,12:00,20523487,105,warming,14.2, , 
3/27/2019 17:00,3/27/2019,17:00,20523487,105,warming,19.09, , 
3/27/2019 18:00,3/27/2019,18:00,20523487,105,warming,19.04, , 
3/27/2019 19:00,3/27/2019,19:00,20523487,105,warming,18.4, , 
3/27/2019 16:00,3/27/2019,16:00,20523487,105,warming,18.36, , 
3/27/2019 15:00,3/27/2019,15:00,20523487,105,warming,17.29, , 
3/27/2019 20:00,3/27/2019,20:00,20523487,105,warming,17.16, , 
3/27/2019 21:00,3/27/2019,21:00,20523487,105,warming,16.39, , 
3/27/2019 14:00,3/27/2019,14:00,20523487,105,warming,16.26, , 
3/27/2019 22:00,3/27/2019,22:00,20523487,105,warming,15.7, , 
3/27/2019 13:00,3/27/2019,13:00,20523487,105,warming,15.1, , 
3/27/2019 23:00,3/27/2019,23:00,20523487,105,warming,15.06, , 
3/27/2019 0:00,3/27/2019,0:00,20523487,105,warming,14.54, , 
3/27/2019 1:00,3/27/2019,1:00,20523487,105,warming,13.98, , 
3/27/2019 12:00,3/27/2019,12:00,20523487,105,warming,13.77, , 
3/27/2019 2:00,3/27/2019,2:00,20523487,105,warming,13.43, , 
3/27/2019 3:00,3/27/2019,3:00,20523487,105,warming,12.87, , 
3/27/2019 11:00,3/27/2019,11:00,20523487,105,warming,12.61, , 
3/27/2019 4:00,3/27/2019,4:00,20523487,105,warming,12.4, , 
3/27/2019 5:00,3/27/2019,5:00,20523487,105,warming,11.88, , 
3/27/2019 10:00,3/27/2019,10:00,20523487,105,warming,11.67, , 
3/27/2019 6:00,3/27/2019,6:00,20523487,105,warming,11.45, , 
3/27/2019 7:00,3/27/2019,7:00,20523487,105,warming,11.02, , 
3/27/2019 9:00,3/27/2019,9:00,20523487,105,warming,10.89, , 
3/27/2019 8:00,3/27/2019,8:00,20523487,105,warming,10.72, , 
3/28/2019 17:00,3/28/2019,17:00,20523487,105,warming,19.09, , 
3/28/2019 18:00,3/28/2019,18:00,20523487,105,warming,18.49, , 
3/28/2019 16:00,3/28/2019,16:00,20523487,105,warming,18.44, , 
3/28/2019 19:00,3/28/2019,19:00,20523487,105,warming,18.4, , 
3/28/2019 20:00,3/28/2019,20:00,20523487,105,warming,17.46, , 
3/28/2019 15:00,3/28/2019,15:00,20523487,105,warming,17.37, , 
3/28/2019 21:00,3/28/2019,21:00,20523487,105,warming,16.81, , 
3/28/2019 22:00,3/28/2019,22:00,20523487,105,warming,16.3, , 
3/28/2019 14:00,3/28/2019,14:00,20523487,105,warming,16.21, , 
3/28/2019 23:00,3/28/2019,23:00,20523487,105,warming,15.83, , 
3/28/2019 13:00,3/28/2019,13:00,20523487,105,warming,15.14, , 
3/28/2019 0:00,3/28/2019,0:00,20523487,105,warming,14.45, , 
3/28/2019 1:00,3/28/2019,1:00,20523487,105,warming,13.85, , 
3/28/2019 12:00,3/28/2019,12:00,20523487,105,warming,13.73, , 
3/28/2019 2:00,3/28/2019,2:00,20523487,105,warming,13.3, , 
3/28/2019 3:00,3/28/2019,3:00,20523487,105,warming,12.74, , 
3/28/2019 11:00,3/28/2019,11:00,20523487,105,warming,12.4, , 
3/28/2019 4:00,3/28/2019,4:00,20523487,105,warming,12.18, , 
3/28/2019 5:00,3/28/2019,5:00,20523487,105,warming,11.67, , 
3/28/2019 10:00,3/28/2019,10:00,20523487,105,warming,11.37, , 
3/28/2019 6:00,3/28/2019,6:00,20523487,105,warming,11.19, , 
3/28/2019 7:00,3/28/2019,7:00,20523487,105,warming,10.77, , 
3/28/2019 9:00,3/28/2019,9:00,20523487,105,warming,10.64, , 
3/28/2019 8:00,3/28/2019,8:00,20523487,105,warming,10.46, , 
3/29/2019 17:00,3/29/2019,17:00,20523487,105,warming,19.26, , 
3/29/2019 16:00,3/29/2019,16:00,20523487,105,warming,18.66, , 
3/29/2019 18:00,3/29/2019,18:00,20523487,105,warming,18.49, , 
3/29/2019 19:00,3/29/2019,19:00,20523487,105,warming,17.89, , 
3/29/2019 15:00,3/29/2019,15:00,20523487,105,warming,17.54, , 
3/29/2019 20:00,3/29/2019,20:00,20523487,105,warming,17.37, , 
3/29/2019 21:00,3/29/2019,21:00,20523487,105,warming,17.11, , 
3/29/2019 22:00,3/29/2019,22:00,20523487,105,warming,16.73, , 
3/29/2019 14:00,3/29/2019,14:00,20523487,105,warming,16.6, , 
3/29/2019 23:00,3/29/2019,23:00,20523487,105,warming,16.47, , 
3/29/2019 13:00,3/29/2019,13:00,20523487,105,warming,16.08, , 
3/29/2019 0:00,3/29/2019,0:00,20523487,105,warming,15.36, , 
3/29/2019 1:00,3/29/2019,1:00,20523487,105,warming,14.88, , 
3/29/2019 12:00,3/29/2019,12:00,20523487,105,warming,14.75, , 
3/29/2019 2:00,3/29/2019,2:00,20523487,105,warming,14.41, , 
3/29/2019 3:00,3/29/2019,3:00,20523487,105,warming,13.85, , 
3/29/2019 11:00,3/29/2019,11:00,20523487,105,warming,13.85, , 
3/29/2019 10:00,3/29/2019,10:00,20523487,105,warming,13.64, , 
3/29/2019 4:00,3/29/2019,4:00,20523487,105,warming,13.43, , 
3/29/2019 5:00,3/29/2019,5:00,20523487,105,warming,13, , 
3/29/2019 6:00,3/29/2019,6:00,20523487,105,warming,12.7, , 
3/29/2019 7:00,3/29/2019,7:00,20523487,105,warming,12.31, , 
3/29/2019 9:00,3/29/2019,9:00,20523487,105,warming,12.27, , 
3/29/2019 8:00,3/29/2019,8:00,20523487,105,warming,12.05, , 
3/30/2019 12:00,3/30/2019,12:00,20523487,105,warming,17.76, , 
3/30/2019 0:00,3/30/2019,0:00,20523487,105,warming,16.17, , 
3/30/2019 11:00,3/30/2019,11:00,20523487,105,warming,16.08, , 
3/30/2019 1:00,3/30/2019,1:00,20523487,105,warming,15.83, , 
3/30/2019 2:00,3/30/2019,2:00,20523487,105,warming,15.44, , 
3/30/2019 3:00,3/30/2019,3:00,20523487,105,warming,15.14, , 
3/30/2019 10:00,3/30/2019,10:00,20523487,105,warming,15.01, , 
3/30/2019 4:00,3/30/2019,4:00,20523487,105,warming,14.75, , 
3/30/2019 5:00,3/30/2019,5:00,20523487,105,warming,14.41, , 
3/30/2019 6:00,3/30/2019,6:00,20523487,105,warming,14.24, , 
3/30/2019 9:00,3/30/2019,9:00,20523487,105,warming,14.07, , 
3/30/2019 7:00,3/30/2019,7:00,20523487,105,warming,13.94, , 
3/30/2019 8:00,3/30/2019,8:00,20523487,105,warming,13.77, , 
3/17/2019 18:00,3/17/2019,18:00,20523471,106,drying,12.27, , 
3/17/2019 19:00,3/17/2019,19:00,20523471,106,drying,11.92, , 
3/17/2019 17:00,3/17/2019,17:00,20523471,106,drying,11.49, , 
3/17/2019 20:00,3/17/2019,20:00,20523471,106,drying,11.11, , 
3/17/2019 16:00,3/17/2019,16:00,20523471,106,drying,11.07, , 
3/17/2019 21:00,3/17/2019,21:00,20523471,106,drying,10.77, , 
3/17/2019 15:00,3/17/2019,15:00,20523471,106,drying,10.46, , 
3/17/2019 22:00,3/17/2019,22:00,20523471,106,drying,10.38, , 
3/17/2019 14:00,3/17/2019,14:00,20523471,106,drying,10.04, , 
3/17/2019 23:00,3/17/2019,23:00,20523471,106,drying,9.99, , 
3/17/2019 0:00,3/17/2019,0:00,20523471,106,drying,8.83, , 
3/17/2019 13:00,3/17/2019,13:00,20523471,106,drying,8.71, , 
3/17/2019 1:00,3/17/2019,1:00,20523471,106,drying,8.36, , 
3/17/2019 2:00,3/17/2019,2:00,20523471,106,drying,7.85, , 
3/17/2019 12:00,3/17/2019,12:00,20523471,106,drying,7.55, , 
3/17/2019 3:00,3/17/2019,3:00,20523471,106,drying,7.42, , 
3/17/2019 4:00,3/17/2019,4:00,20523471,106,drying,6.95, , 
3/17/2019 11:00,3/17/2019,11:00,20523471,106,drying,6.86, , 
3/17/2019 5:00,3/17/2019,5:00,20523471,106,drying,6.43, , 
3/17/2019 6:00,3/17/2019,6:00,20523471,106,drying,6.05, , 
3/17/2019 10:00,3/17/2019,10:00,20523471,106,drying,5.96, , 
3/17/2019 7:00,3/17/2019,7:00,20523471,106,drying,5.57, , 
3/17/2019 9:00,3/17/2019,9:00,20523471,106,drying,5.32, , 
3/17/2019 8:00,3/17/2019,8:00,20523471,106,drying,5.27, , 
3/18/2019 17:00,3/18/2019,17:00,20523471,106,drying,11.62, , 
3/18/2019 18:00,3/18/2019,18:00,20523471,106,drying,11.62, , 
3/18/2019 19:00,3/18/2019,19:00,20523471,106,drying,11.49, , 
3/18/2019 16:00,3/18/2019,16:00,20523471,106,drying,11.24, , 
3/18/2019 15:00,3/18/2019,15:00,20523471,106,drying,11.02, , 
3/18/2019 20:00,3/18/2019,20:00,20523471,106,drying,10.72, , 
3/18/2019 14:00,3/18/2019,14:00,20523471,106,drying,10.29, , 
3/18/2019 21:00,3/18/2019,21:00,20523471,106,drying,10.25, , 
3/18/2019 22:00,3/18/2019,22:00,20523471,106,drying,9.69, , 
3/18/2019 0:00,3/18/2019,0:00,20523471,106,drying,9.56, , 
3/18/2019 13:00,3/18/2019,13:00,20523471,106,drying,9.48, , 
3/18/2019 23:00,3/18/2019,23:00,20523471,106,drying,9.14, , 
3/18/2019 1:00,3/18/2019,1:00,20523471,106,drying,9.09, , 
3/18/2019 2:00,3/18/2019,2:00,20523471,106,drying,8.79, , 
3/18/2019 12:00,3/18/2019,12:00,20523471,106,drying,8.71, , 
3/18/2019 3:00,3/18/2019,3:00,20523471,106,drying,8.45, , 
3/18/2019 4:00,3/18/2019,4:00,20523471,106,drying,8.11, , 
3/18/2019 11:00,3/18/2019,11:00,20523471,106,drying,8.02, , 
3/18/2019 5:00,3/18/2019,5:00,20523471,106,drying,7.63, , 
3/18/2019 6:00,3/18/2019,6:00,20523471,106,drying,7.25, , 
3/18/2019 10:00,3/18/2019,10:00,20523471,106,drying,7.08, , 
3/18/2019 7:00,3/18/2019,7:00,20523471,106,drying,6.78, , 
3/18/2019 9:00,3/18/2019,9:00,20523471,106,drying,6.56, , 
3/18/2019 8:00,3/18/2019,8:00,20523471,106,drying,6.48, , 
3/19/2019 18:00,3/19/2019,18:00,20523471,106,drying,11.84, , 
3/19/2019 19:00,3/19/2019,19:00,20523471,106,drying,11.84, , 
3/19/2019 17:00,3/19/2019,17:00,20523471,106,drying,11.49, , 
3/19/2019 20:00,3/19/2019,20:00,20523471,106,drying,11.15, , 
3/19/2019 16:00,3/19/2019,16:00,20523471,106,drying,10.98, , 
3/19/2019 21:00,3/19/2019,21:00,20523471,106,drying,10.68, , 
3/19/2019 15:00,3/19/2019,15:00,20523471,106,drying,10.25, , 
3/19/2019 22:00,3/19/2019,22:00,20523471,106,drying,10.16, , 
3/19/2019 23:00,3/19/2019,23:00,20523471,106,drying,9.65, , 
3/19/2019 14:00,3/19/2019,14:00,20523471,106,drying,9.35, , 
3/19/2019 0:00,3/19/2019,0:00,20523471,106,drying,8.58, , 
3/19/2019 13:00,3/19/2019,13:00,20523471,106,drying,8.36, , 
3/19/2019 1:00,3/19/2019,1:00,20523471,106,drying,8.02, , 
3/19/2019 2:00,3/19/2019,2:00,20523471,106,drying,7.5, , 
3/19/2019 12:00,3/19/2019,12:00,20523471,106,drying,7.25, , 
3/19/2019 3:00,3/19/2019,3:00,20523471,106,drying,6.95, , 
3/19/2019 4:00,3/19/2019,4:00,20523471,106,drying,6.48, , 
3/19/2019 11:00,3/19/2019,11:00,20523471,106,drying,6.17, , 
3/19/2019 5:00,3/19/2019,5:00,20523471,106,drying,5.96, , 
3/19/2019 6:00,3/19/2019,6:00,20523471,106,drying,5.49, , 
3/19/2019 10:00,3/19/2019,10:00,20523471,106,drying,5.27, , 
3/19/2019 7:00,3/19/2019,7:00,20523471,106,drying,5.06, , 
3/19/2019 8:00,3/19/2019,8:00,20523471,106,drying,4.67, , 
3/19/2019 9:00,3/19/2019,9:00,20523471,106,drying,4.67, , 
3/20/2019 18:00,3/20/2019,18:00,20523471,106,drying,12.78, , 
3/20/2019 19:00,3/20/2019,19:00,20523471,106,drying,12.7, , 
3/20/2019 17:00,3/20/2019,17:00,20523471,106,drying,12.52, , 
3/20/2019 16:00,3/20/2019,16:00,20523471,106,drying,12.01, , 
3/20/2019 20:00,3/20/2019,20:00,20523471,106,drying,11.97, , 
3/20/2019 21:00,3/20/2019,21:00,20523471,106,drying,11.49, , 
3/20/2019 15:00,3/20/2019,15:00,20523471,106,drying,11.11, , 
3/20/2019 22:00,3/20/2019,22:00,20523471,106,drying,10.98, , 
3/20/2019 23:00,3/20/2019,23:00,20523471,106,drying,10.46, , 
3/20/2019 14:00,3/20/2019,14:00,20523471,106,drying,10.16, , 
3/20/2019 13:00,3/20/2019,13:00,20523471,106,drying,9.18, , 
3/20/2019 0:00,3/20/2019,0:00,20523471,106,drying,9.14, , 
3/20/2019 1:00,3/20/2019,1:00,20523471,106,drying,8.66, , 
3/20/2019 2:00,3/20/2019,2:00,20523471,106,drying,8.15, , 
3/20/2019 12:00,3/20/2019,12:00,20523471,106,drying,7.98, , 
3/20/2019 3:00,3/20/2019,3:00,20523471,106,drying,7.68, , 
3/20/2019 4:00,3/20/2019,4:00,20523471,106,drying,7.25, , 
3/20/2019 11:00,3/20/2019,11:00,20523471,106,drying,6.78, , 
3/20/2019 5:00,3/20/2019,5:00,20523471,106,drying,6.73, , 
3/20/2019 6:00,3/20/2019,6:00,20523471,106,drying,6.35, , 
3/20/2019 10:00,3/20/2019,10:00,20523471,106,drying,6.09, , 
3/20/2019 7:00,3/20/2019,7:00,20523471,106,drying,5.96, , 
3/20/2019 8:00,3/20/2019,8:00,20523471,106,drying,5.66, , 
3/20/2019 9:00,3/20/2019,9:00,20523471,106,drying,5.62, , 
3/21/2019 16:00,3/21/2019,16:00,20523471,106,drying,11.75, , 
3/21/2019 17:00,3/21/2019,17:00,20523471,106,drying,11.75, , 
3/21/2019 18:00,3/21/2019,18:00,20523471,106,drying,11.62, , 
3/21/2019 15:00,3/21/2019,15:00,20523471,106,drying,11.49, , 
3/21/2019 19:00,3/21/2019,19:00,20523471,106,drying,11.28, , 
3/21/2019 14:00,3/21/2019,14:00,20523471,106,drying,11.15, , 
3/21/2019 20:00,3/21/2019,20:00,20523471,106,drying,10.81, , 
3/21/2019 21:00,3/21/2019,21:00,20523471,106,drying,10.42, , 
3/21/2019 13:00,3/21/2019,13:00,20523471,106,drying,10.34, , 
3/21/2019 0:00,3/21/2019,0:00,20523471,106,drying,10.04, , 
3/21/2019 22:00,3/21/2019,22:00,20523471,106,drying,9.99, , 
3/21/2019 23:00,3/21/2019,23:00,20523471,106,drying,9.65, , 
3/21/2019 1:00,3/21/2019,1:00,20523471,106,drying,9.61, , 
3/21/2019 2:00,3/21/2019,2:00,20523471,106,drying,9.31, , 
3/21/2019 12:00,3/21/2019,12:00,20523471,106,drying,9.31, , 
3/21/2019 3:00,3/21/2019,3:00,20523471,106,drying,9.14, , 
3/21/2019 4:00,3/21/2019,4:00,20523471,106,drying,8.88, , 
3/21/2019 5:00,3/21/2019,5:00,20523471,106,drying,8.62, , 
3/21/2019 6:00,3/21/2019,6:00,20523471,106,drying,8.41, , 
3/21/2019 11:00,3/21/2019,11:00,20523471,106,drying,8.36, , 
3/21/2019 7:00,3/21/2019,7:00,20523471,106,drying,8.19, , 
3/21/2019 8:00,3/21/2019,8:00,20523471,106,drying,7.98, , 
3/21/2019 10:00,3/21/2019,10:00,20523471,106,drying,7.93, , 
3/21/2019 9:00,3/21/2019,9:00,20523471,106,drying,7.89, , 
3/22/2019 0:00,3/22/2019,0:00,20523471,106,drying,9.26, , 
3/22/2019 1:00,3/22/2019,1:00,20523471,106,drying,8.92, , 
3/22/2019 17:00,3/22/2019,17:00,20523471,106,drying,8.71, , 
3/22/2019 2:00,3/22/2019,2:00,20523471,106,drying,8.62, , 
3/22/2019 18:00,3/22/2019,18:00,20523471,106,drying,8.41, , 
3/22/2019 3:00,3/22/2019,3:00,20523471,106,drying,8.28, , 
3/22/2019 16:00,3/22/2019,16:00,20523471,106,drying,8.23, , 
3/22/2019 19:00,3/22/2019,19:00,20523471,106,drying,8.19, , 
3/22/2019 15:00,3/22/2019,15:00,20523471,106,drying,8.11, , 
3/22/2019 4:00,3/22/2019,4:00,20523471,106,drying,7.85, , 
3/22/2019 14:00,3/22/2019,14:00,20523471,106,drying,7.76, , 
3/22/2019 20:00,3/22/2019,20:00,20523471,106,drying,7.63, , 
3/22/2019 5:00,3/22/2019,5:00,20523471,106,drying,7.55, , 
3/22/2019 6:00,3/22/2019,6:00,20523471,106,drying,7.12, , 
3/22/2019 21:00,3/22/2019,21:00,20523471,106,drying,7.12, , 
3/22/2019 13:00,3/22/2019,13:00,20523471,106,drying,6.9, , 
3/22/2019 7:00,3/22/2019,7:00,20523471,106,drying,6.82, , 
3/22/2019 22:00,3/22/2019,22:00,20523471,106,drying,6.73, , 
3/22/2019 8:00,3/22/2019,8:00,20523471,106,drying,6.39, , 
3/22/2019 12:00,3/22/2019,12:00,20523471,106,drying,6.22, , 
3/22/2019 23:00,3/22/2019,23:00,20523471,106,drying,6.22, , 
3/22/2019 9:00,3/22/2019,9:00,20523471,106,drying,6.09, , 
3/22/2019 11:00,3/22/2019,11:00,20523471,106,drying,5.96, , 
3/22/2019 10:00,3/22/2019,10:00,20523471,106,drying,5.92, , 
3/23/2019 18:00,3/23/2019,18:00,20523471,106,drying,12.18, , 
3/23/2019 19:00,3/23/2019,19:00,20523471,106,drying,12.1, , 
3/23/2019 17:00,3/23/2019,17:00,20523471,106,drying,11.54, , 
3/23/2019 20:00,3/23/2019,20:00,20523471,106,drying,10.55, , 
3/23/2019 16:00,3/23/2019,16:00,20523471,106,drying,10.25, , 
3/23/2019 21:00,3/23/2019,21:00,20523471,106,drying,10.08, , 
3/23/2019 22:00,3/23/2019,22:00,20523471,106,drying,9.56, , 
3/23/2019 15:00,3/23/2019,15:00,20523471,106,drying,9.39, , 
3/23/2019 23:00,3/23/2019,23:00,20523471,106,drying,9.14, , 
3/23/2019 14:00,3/23/2019,14:00,20523471,106,drying,8.58, , 
3/23/2019 13:00,3/23/2019,13:00,20523471,106,drying,7.08, , 
3/23/2019 0:00,3/23/2019,0:00,20523471,106,drying,5.83, , 
3/23/2019 12:00,3/23/2019,12:00,20523471,106,drying,5.79, , 
3/23/2019 1:00,3/23/2019,1:00,20523471,106,drying,5.36, , 
3/23/2019 2:00,3/23/2019,2:00,20523471,106,drying,4.93, , 
3/23/2019 3:00,3/23/2019,3:00,20523471,106,drying,4.59, , 
3/23/2019 11:00,3/23/2019,11:00,20523471,106,drying,4.5, , 
3/23/2019 4:00,3/23/2019,4:00,20523471,106,drying,4.2, , 
3/23/2019 5:00,3/23/2019,5:00,20523471,106,drying,3.82, , 
3/23/2019 10:00,3/23/2019,10:00,20523471,106,drying,3.52, , 
3/23/2019 6:00,3/23/2019,6:00,20523471,106,drying,3.39, , 
3/23/2019 7:00,3/23/2019,7:00,20523471,106,drying,2.91, , 
3/23/2019 9:00,3/23/2019,9:00,20523471,106,drying,2.79, , 
3/23/2019 8:00,3/23/2019,8:00,20523471,106,drying,2.53, , 
